,Unnamed: 0,Country,City,Year,co,no2,o3,pm10,pm25,so2,lat,lon
123,123,BG,Sofia,2020,0.1,5.258333333333334,10.197474747474748,20.81313131313131,,,42.6977028,23.3217359
124,124,BG,Sofia,2021,0.1,9.290721649484537,19.48350515463917,20.45618556701031,,,42.6977028,23.3217359
125,125,BG,Sofia,2022,0.1,8.143389830508475,18.2935593220339,21.159322033898302,,,42.6977028,23.3217359
126,126,BG,Sofia,2023,0.1,13.3,2.8,59.0,,,42.6977028,23.3217359
127,127,CH,Zürich,2016,,16.349999999999998,4.483333333333333,19.5,3.8,0.78,47.3744489,8.5410422
128,128,CH,Zürich,2017,,11.19344262295082,19.281967213114758,16.10928961748634,3.376344086021505,0.7301075268817205,47.3744489,8.5410422
129,129,CH,Zürich,2018,,9.949726775956284,22.44918032786885,14.797814207650273,2.412429378531073,0.556497175141243,47.3744489,8.5410422
130,130,CH,Zürich,2019,,9.551742627345844,18.64530831099196,12.616621983914207,2.2493297587131367,0.4147453083109919,47.3744489,8.5410422
131,131,CH,Zürich,2020,,8.235606060606061,18.504797979797974,11.505050505050503,2.1399491094147582,0.4559493670886075,47.3744489,8.5410422
132,132,CH,Zürich,2021,,7.844730077120823,18.079948586118253,11.645244215938304,1.992248062015504,0.3266839378238342,47.3744489,8.5410422
133,133,CH,Zürich,2022,,6.813220338983051,20.80033898305085,12.057627118644069,2.027586206896552,0.3,47.3744489,8.5410422
