,Country,City,Year,co,no2,o3,pm10,pm25,so2
277,DE,Mainz,2018,0.09999999999999999,18.55934065934066,28.335416666666664,19.47252747252747,45.5989010989011,0.9830645161290323
278,DE,Mainz,2019,0.1,14.66741573033708,23.001204819277106,17.244147157190636,40.22727272727273,0.6581395348837209
279,DE,Mainz,2020,,,,16.33080808080808,,
280,DE,Mainz,2021,,,,15.54089709762533,,
281,DE,Mainz,2022,,,,14.58703071672355,,
282,DE,Mainz,2023,,,,20.0,,
283,DE,Munich,2016,0.10000000000000002,15.75,12.183333333333335,18.0,,21.566666666666666
284,DE,Munich,2017,0.1,14.063934426229507,20.831693989071038,23.48633879781421,,20.066120218579236
285,DE,Munich,2018,0.1,14.835227272727273,21.344886363636363,18.139664804469273,,8.280147058823529
286,DE,Munich,2019,0.1,14.495989304812834,19.070320855614973,15.20053475935829,,
287,DE,Munich,2020,0.1,12.015656565656565,18.97020202020202,14.25,,
288,DE,Munich,2021,0.1,11.118251928020566,19.017994858611825,14.326478149100257,,
289,DE,Munich,2022,0.1,10.40135593220339,21.15728813559322,13.722033898305085,,
290,DE,Munich,2023,0.1,12.8,10.2,19.0,,
291,DE,Münster,2016,,17.95,9.183333333333334,22.166666666666668,,
292,DE,Münster,2017,,13.95253164556962,19.28717948717949,21.493589743589745,,
293,DE,Münster,2018,,11.622651933701656,22.81542857142857,22.049723756906076,,2.6
294,DE,Münster,2019,,11.474064171122995,20.61260053619303,17.213513513513515,,2.783823529411765
295,DE,Münster,2020,,9.361616161616162,19.85645569620253,17.098984771573605,,2.92258064516129
296,DE,Münster,2021,,9.336760925449871,18.94355670103093,17.460154241645245,36.86742424242424,
297,DE,Münster,2022,,8.004745762711865,21.667010309278353,17.325423728813558,34.69204152249135,
298,DE,Münster,2023,,3.7,22.0,20.0,27.0,
299,DE,Potsdam,2018,0.09999999999999999,9.13224043715847,25.07377049180328,20.688524590163933,56.49285714285714,0.923972602739726
300,DE,Potsdam,2019,0.1,8.417914438502674,22.02192513368984,15.622994652406417,42.683646112600535,1.039835164835165
301,DE,Potsdam,2020,0.1,7.751515151515151,23.217424242424244,13.974747474747474,35.63049095607235,1.1910761154855642
302,DE,Potsdam,2021,0.1,7.445219638242895,22.577002583979326,14.75452196382429,40.62402088772846,1.3032608695652175
303,DE,Potsdam,2022,0.1,7.150508474576272,25.327457627118644,13.471186440677966,36.6406779661017,0.932116788321168
304,DE,Potsdam,2023,0.1,4.2,22.8,13.0,38.0,0.6
305,DE,Stuttgart,2016,,17.95,6.833333333333333,23.666666666666668,,1.2666666666666668
306,DE,Stuttgart,2017,,11.551098901098902,24.4010989010989,19.86813186813187,,1.2666666666666668
307,DE,Stuttgart,2018,,10.733879781420764,22.498907103825136,16.311475409836067,35.0,
308,DE,Stuttgart,2019,,13.47860962566845,19.40080213903743,15.705882352941176,40.211229946524064,
309,DE,Stuttgart,2020,,11.118939393939394,20.07348484848485,15.391414141414142,37.83838383838384,
310,DE,Stuttgart,2021,,10.62107969151671,18.466066838046274,14.511568123393316,37.84575835475579,
311,DE,Stuttgart,2022,,9.70271186440678,19.25864406779661,14.884745762711864,36.85084745762712,
312,DE,Stuttgart,2023,,10.6,10.2,28.0,83.0,
313,DE,Wiesbaden,2016,0.10000000000000002,13.216666666666667,9.816666666666666,19.333333333333332,,0.7666666666666666
314,DE,Wiesbaden,2017,0.1,15.191803278688525,17.949723756906078,17.240437158469945,,1.1193798449612404
315,DE,Wiesbaden,2018,0.09999999999999999,14.025136612021857,20.25136612021858,15.92896174863388,50.0,1.004724409448819
316,DE,Wiesbaden,2019,0.1,14.388203753351206,18.251206434316355,13.649732620320856,36.99195710455764,0.5714285714285714
317,DE,Wiesbaden,2020,,12.048737373737374,18.613383838383836,13.295454545454545,34.542929292929294,0.5461095100864554
318,DE,Wiesbaden,2021,0.09999999999999999,12.278571428571428,16.365940054495912,13.390745501285346,36.86103542234333,0.5303405572755419
319,DE,Wiesbaden,2022,0.1,,19.978305084745763,12.72542372881356,32.179661016949154,0.5109929078014184
320,DE,Wiesbaden,2023,0.1,,5.9,22.0,56.0,0.9
321,DK,Copenhagen,2016,2.0,5.066666666666666,18.900000000000002,25.5,47.833333333333336,0.6000000000000001
322,DK,Copenhagen,2017,2.567948717948718,10.423076923076923,17.106410256410257,22.705128205128204,46.23076923076923,0.873076923076923
323,DK,Copenhagen,2018,2.1459016393442623,8.734972677595628,23.405464480874315,27.78688524590164,47.25414364640884,0.6666666666666666
324,DK,Copenhagen,2019,2.3424148606811146,7.78235294117647,21.90123839009288,21.597523219814242,37.471875,0.5040247678018576
325,DK,Copenhagen,2020,1.8979746835443039,6.127525252525253,22.336111111111112,18.890862944162436,34.266497461928935,0.46035805626598464
326,DK,Copenhagen,2021,2.0159383033419025,6.111053984575835,22.05886889460154,19.567010309278352,33.18814432989691,0.3844559585492228
327,DK,Copenhagen,2022,1.6233898305084744,5.765423728813559,23.278305084745764,19.725085910652922,31.017921146953405,0.28466898954703834
328,DK,Copenhagen,2023,1.3,3.0,23.7,20.0,49.0,0.1
329,EE,Tallinn,2017,,4.186624203821656,23.896815286624204,10.668789808917197,24.88535031847134,0.34585987261146495
330,EE,Tallinn,2018,,5.566666666666666,24.41639344262295,14.256830601092895,33.69398907103825,0.49548022598870056
331,EE,Tallinn,2019,,4.919839142091153,21.455764075067023,9.95710455764075,19.32608695652174,0.3292225201072386
332,EE,Tallinn,2020,,3.822222222222222,20.899242424242424,10.906565656565656,17.96446700507614,0.29494949494949496
333,EE,Tallinn,2021,,4.733161953727507,21.374807197943444,10.313624678663238,23.547557840616967,0.36478149100257073
334,EE,Tallinn,2022,,4.244067796610169,20.324745762711864,10.72542372881356,18.722033898305085,0.29152542372881357
335,EE,Tallinn,2023,,3.6,21.2,8.0,19.0,0.6
336,ES,Barcelona,2016,,24.433333333333334,1.9333333333333336,25.333333333333332,,
337,ES,Barcelona,2017,,17.099447513812155,18.597237569060773,22.906077348066297,,
338,ES,Barcelona,2018,,16.38121546961326,19.89779005524862,20.094972067039105,,1.2078014184397163
339,ES,Barcelona,2019,0.1,15.06461126005362,20.093833780160857,22.274193548387096,,1.1905405405405407
340,ES,Barcelona,2020,0.1,11.427020202020202,21.101515151515155,20.242424242424242,,1.0431818181818182
341,ES,Barcelona,2021,0.10000000000000002,11.454498714652956,21.051156812339332,22.370179948586117,34.958333333333336,1.0473007712082263
342,ES,Barcelona,2022,0.1,11.740338983050847,22.82779661016949,24.122033898305084,42.083333333333336,1.1050847457627118
343,ES,Barcelona,2023,0.1,16.5,4.5,27.0,55.0,2.1
344,ES,Bilbao,2016,0.1,13.2,6.720000000000001,14.8,46.8,2.9
345,ES,Bilbao,2017,0.1,8.395027624309392,22.596685082872927,16.12154696132597,41.07734806629834,2.41767955801105
346,ES,Bilbao,2018,0.1,7.5076923076923086,23.942857142857147,14.401098901098901,36.05494505494506,2.374175824175824
347,ES,Bilbao,2019,0.1,7.415549597855228,21.965951742627343,15.20911528150134,37.84450402144772,2.650402144772118
348,ES,Bilbao,2020,0.1,5.858481012658228,20.991139240506328,13.362025316455696,34.643037974683544,2.6468354430379746
349,ES,Bilbao,2021,0.10000000000000002,5.9946015424164525,21.40745501285347,14.467866323907455,37.886889460154244,2.4372750642673524
350,ES,Bilbao,2022,0.1,5.690169491525423,22.451864406779663,15.932203389830509,38.227118644067794,2.4389830508474577
351,ES,Bilbao,2023,0.1,1.9,29.7,18.0,34.0,2.1
352,ES,Burgos,2016,0.10000000000000002,7.3500000000000005,6.283333333333334,8.5,23.166666666666668,0.9333333333333335
353,ES,Burgos,2017,0.09999999999999999,5.157777777777778,16.891111111111112,9.333333333333334,27.26086956521739,2.1555555555555554
354,ES,Burgos,2018,0.1,5.151851851851852,27.82170542635659,11.401515151515152,23.21951219512195,2.0734848484848483
355,ES,Burgos,2019,0.1,4.865498652291105,27.444021739130434,14.55256064690027,23.557951482479783,1.9677506775067752
356,ES,Burgos,2020,0.1,4.389646464646464,26.328172588832487,11.931818181818182,26.436548223350254,2.3070707070707073
357,ES,Burgos,2021,0.1,4.711979166666667,26.078740157480315,12.5859375,24.606299212598426,2.9441253263707567
358,ES,Burgos,2022,0.1,4.589830508474576,27.36109215017065,13.552542372881357,24.242214532871973,2.0098305084745762
359,ES,Burgos,2023,,1.0,28.1,16.0,,1.1
360,ES,Castelló de la Plana,2016,0.10000000000000002,5.45,15.35,7.166666666666667,23.166666666666668,2.6833333333333336
361,ES,Castelló de la Plana,2017,0.1,5.3549999999999995,28.63,8.622222222222222,24.92222222222222,2.9538888888888892
362,ES,Castelló de la Plana,2018,0.1,6.213736263736264,27.519780219780223,10.137362637362637,29.543956043956044,2.8560439560439557
363,ES,Castelló de la Plana,2019,0.1,6.215426997245179,28.165573770491804,10.522099447513812,28.37533512064343,2.269832402234637
364,ES,Castelló de la Plana,2020,0.1,5.539402173913044,25.595923913043475,8.144021739130435,22.661458333333332,2.618457300275482
365,ES,Castelló de la Plana,2021,0.1,5.129973474801061,24.09840848806366,7.952254641909814,21.010610079575596,2.8611413043478264
366,ES,Castelló de la Plana,2022,0.1,4.0034246575342465,24.475342465753425,8.82876712328767,19.801369863013697,2.9369718309859154
367,ES,Castelló de la Plana,2023,,2.3,14.3,6.0,25.0,1.6
368,ES,Córdoba,2016,4.266666666666667,11.299999999999999,6.6000000000000005,23.666666666666668,,3.766666666666667
369,ES,Córdoba,2017,,5.5,7.4,38.0,,1.6
370,ES,Córdoba,2018,3.158720930232558,7.3888268156424575,23.758100558659216,17.36842105263158,,2.6268156424581006
371,ES,Córdoba,2019,2.7222222222222223,7.0307277628032345,23.89918918918919,20.15135135135135,,1.964420485175202
372,ES,Córdoba,2020,3.1207070707070708,5.470454545454546,22.26439393939394,18.529262086513995,,1.3366161616161616
373,ES,Córdoba,2021,1.5650259067357513,5.7950904392764855,22.071243523316063,20.801033591731265,,1.4130208333333334
374,ES,Córdoba,2022,0.1,5.6938775510204085,29.47380952380952,26.5578231292517,47.8041237113402,1.3354948805460751
375,ES,Córdoba,2023,,5.5,12.5,32.0,71.0,1.6
376,ES,Donostia / San Sebastián,2016,0.1,13.940000000000001,8.44,17.4,49.0,1.5
377,ES,Donostia / San Sebastián,2017,0.1,9.586740331491713,27.27845303867403,15.32596685082873,35.72375690607735,1.5530386740331492
378,ES,Donostia / San Sebastián,2018,0.1,9.157692307692308,30.017032967032968,14.258241758241759,33.76373626373626,2.056043956043956
379,ES,Donostia / San Sebastián,2019,0.1,8.806166219839142,25.53672922252011,15.013404825737265,36.05361930294906,1.5310991957104558
380,ES,Donostia / San Sebastián,2020,0.1,7.258987341772152,23.068101265822783,13.69620253164557,29.50379746835443,1.4632911392405064
381,ES,Donostia / San Sebastián,2021,0.10000000000000002,7.197686375321337,24.407969151670954,14.066838046272494,33.38046272493573,1.5025706940874035
382,ES,Donostia / San Sebastián,2022,0.1,5.814237288135593,25.16237288135593,14.610169491525424,31.996610169491525,1.5305084745762711
383,ES,Donostia / San Sebastián,2023,0.1,3.2,28.5,15.0,30.0,1.6
384,ES,Gasteiz / Vitoria,2016,0.1,13.2,,12.2,37.0,1.975
385,ES,Gasteiz / Vitoria,2017,0.1,10.42707182320442,,14.425414364640885,35.767955801104975,1.87734375
386,ES,Gasteiz / Vitoria,2018,0.1,9.11043956043956,4.5,12.593406593406593,33.07142857142857,0.9194690265486726
387,ES,Gasteiz / Vitoria,2019,0.1,8.515817694369973,27.112228260869564,14.316353887399464,35.833780160857906,1.423372781065089
388,ES,Gasteiz / Vitoria,2020,0.1,6.562784810126582,24.526912928759895,12.124050632911393,31.59240506329114,1.5517543859649123
389,ES,Gasteiz / Vitoria,2021,0.10000000000000002,6.65064267352185,26.2465564738292,12.604113110539846,34.52442159383033,1.3426900584795323
390,ES,Gasteiz / Vitoria,2022,0.1,5.4135593220338984,30.236612021857926,13.372881355932204,38.14915254237288,1.3875939849624062
391,ES,Gasteiz / Vitoria,2023,0.1,3.2,,14.0,42.0,1.6
392,ES,Granada,2016,4.033333333333333,23.849999999999998,5.016666666666667,32.833333333333336,,4.766666666666667
393,ES,Granada,2017,7.0,19.2,3.3,42.0,,4.1
394,ES,Granada,2018,2.15906432748538,12.846368715083798,24.201675977653633,21.44943820224719,,2.7731843575418993
395,ES,Granada,2019,1.8784090909090911,12.105367231638418,21.572881355932203,26.24929178470255,,2.222096317280453
396,ES,Granada,2020,2.529040404040404,11.06388888888889,18.345454545454547,22.3873417721519,,2.6744949494949495
397,ES,Granada,2021,0.9395348837209303,8.789664082687338,21.10699481865285,25.281653746770026,47.403361344537814,2.9718346253229972
398,ES,Granada,2022,0.1,9.30748299319728,26.90986394557823,30.51360544217687,46.62925170068027,3.7279863481228666
399,ES,Granada,2023,,23.8,8.9,62.0,101.0,3.6
400,ES,Huelva,2016,4.216666666666666,8.733333333333333,17.683333333333334,22.0,,3.3000000000000003
401,ES,Huelva,2017,5.1,10.6,10.2,28.0,,2.1
402,ES,Huelva,2018,4.827325581395349,4.350561797752809,28.59550561797753,19.694915254237287,,2.837078651685393
403,ES,Huelva,2019,5.021621621621621,5.108355795148248,26.582972972972975,20.859838274932613,,2.2495956873315364
404,ES,Huelva,2020,3.1946969696969694,4.27979797979798,25.272979797979797,19.603535353535353,,2.16489898989899
405,ES,Huelva,2021,0.9992248062015504,4.525839793281654,25.252331606217616,17.266149870801033,32.88702928870293,2.1454780361757106
406,ES,Huelva,2022,0.1,4.533333333333333,28.3952380952381,22.374149659863946,33.826530612244895,2.8448979591836734
407,ES,Huelva,2023,,5.1,19.1,31.0,66.0,3.6
408,ES,Las Palmas de Gran Canaria,2016,,4.616666666666666,27.266666666666666,49.333333333333336,66.16666666666667,2.85
409,ES,Las Palmas de Gran Canaria,2017,,3.8183544303797468,28.922292993630574,23.31645569620253,39.58860759493671,2.6822784810126583
410,ES,Las Palmas de Gran Canaria,2018,,3.916,29.261142857142858,18.17816091954023,26.8546511627907,1.9238636363636366
411,ES,Las Palmas de Gran Canaria,2019,0.1,3.8597826086956526,27.140760869565216,21.975675675675674,33.16486486486487,2.132608695652174
412,ES,Las Palmas de Gran Canaria,2020,0.11174934725848565,4.258031088082902,25.371354166666666,25.305699481865286,31.87728459530026,2.079328165374677
413,ES,Las Palmas de Gran Canaria,2021,0.1,4.358421052631579,26.30392670157068,22.753280839895012,31.753280839895012,2.66745406824147
414,ES,Las Palmas de Gran Canaria,2022,0.1,4.4,25.15204081632653,23.06122448979592,26.06122448979592,2.275767918088737
415,ES,Las Palmas de Gran Canaria,2023,0.1,5.1,22.0,52.0,61.0,1.1
416,ES,Madrid,2016,0.10000000000000002,31.566666666666666,2.766666666666667,23.333333333333332,63.0,4.85
417,ES,Madrid,2017,0.1,16.959562841530055,20.653005464480874,15.431693989071038,37.33879781420765,2.4128491620111734
418,ES,Madrid,2018,0.1,16.237158469945356,21.97103825136612,12.726775956284152,34.91803278688525,2.219889502762431
419,ES,Madrid,2019,0.10000000000000002,14.846112600536195,21.242627345844504,17.211796246648795,38.525469168900806,4.277868852459017
420,ES,Madrid,2020,0.1,12.163383838383838,20.99090909090909,15.391414141414142,38.91919191919192,2.6215189873417724
421,ES,Madrid,2021,0.1,12.676863753213368,22.182262210796914,16.804627249357328,38.95629820051414,2.0628571428571427
422,ES,Madrid,2022,0.1,10.975254237288135,24.88169491525424,20.1864406779661,39.53220338983051,1.6074626865671642
423,ES,Madrid,2023,0.1,16.0,8.5,22.0,53.0,1.6
424,ES,Murcia,2018,0.1,12.21340782122905,25.32067039106145,15.268156424581006,,2.1307262569832406
425,ES,Murcia,2019,0.1,11.501876675603217,19.257372654155496,21.83783783783784,,1.7458333333333333
426,ES,Murcia,2020,0.1,9.901515151515152,18.45277777777778,21.03030303030303,,2.4512626262626265
427,ES,Murcia,2021,0.1,6.814910025706941,20.398457583547557,23.26478149100257,,3.2737789203084833
428,ES,Murcia,2022,0.1,6.819322033898305,21.376949152542373,23.538983050847456,,2.658391608391608
429,ES,Murcia,2023,0.1,12.2,8.6,46.0,,1.1
430,ES,Málaga,2016,4.033333333333333,9.816666666666668,21.916666666666668,18.166666666666668,,3.6333333333333333
431,ES,Málaga,2017,4.1,5.1,32.5,,,
432,ES,Málaga,2018,2.6901162790697675,5.857865168539326,29.493820224719098,17.288235294117648,,3.1196629213483145
433,ES,Málaga,2019,2.612162162162162,6.574932614555257,27.94636118598383,21.57027027027027,,3.9919137466307277
434,ES,Málaga,2020,2.2777777777777777,5.588636363636364,27.920454545454547,18.796875,,2.8967171717171714
435,ES,Málaga,2021,1.4625322997416021,5.5093023255813955,28.14326424870466,19.188630490956072,55.273109243697476,2.1409326424870465
436,ES,Málaga,2022,0.1,7.3309523809523816,30.00918367346939,23.071428571428573,43.0578231292517,2.213013698630137
437,ES,Málaga,2023,,9.2,16.6,40.0,80.0,2.6
438,ES,Oviedo,2016,0.10000000000000002,10.65,3.4,30.833333333333332,74.33333333333333,3.533333333333333
439,ES,Oviedo,2017,0.1,7.636612021857924,16.0224043715847,23.02185792349727,55.814207650273225,3.0797814207650274
440,ES,Oviedo,2018,0.1,6.362841530054645,19.583060109289615,17.3551912568306,36.58469945355191,3.066120218579235
441,ES,Oviedo,2019,0.1,6.564075067024129,19.15656836461126,18.396782841823057,47.120643431635386,2.696514745308311
442,ES,Oviedo,2020,0.1,5.154133333333333,17.787466666666667,17.018666666666668,34.794666666666664,2.676
443,ES,Oviedo,2021,0.1,5.3512886597938145,18.16082474226804,18.354755784061698,33.74807197943445,2.523650385604113
444,ES,Oviedo,2022,0.1,5.0379661016949155,18.12813559322034,19.02033898305085,36.69830508474576,2.2972881355932206
445,ES,Oviedo,2023,0.1,4.3,22.4,18.0,25.0,2.1
446,ES,Palma,2018,,4.415942028985507,32.68705035971223,17.766423357664234,26.615384615384617,1.1384057971014492
447,ES,Palma,2019,4.214285714285714,6.396174863387978,28.01666666666667,21.630555555555556,32.65217391304348,1.2978082191780822
448,ES,Palma,2020,3.5209944751381212,3.167724867724868,29.42315789473684,15.653439153439153,25.060606060606062,1.5484126984126987
449,ES,Palma,2021,3.3356568364611263,3.8111405835543763,29.231117021276596,16.594164456233422,27.746753246753247,1.3055702917771883
450,ES,Palma,2022,2.8405405405405406,5.1307167235494875,28.737201365187712,17.150170648464165,43.51712328767123,1.670307167235495
451,ES,Palma,2023,,9.2,14.3,32.0,42.0,0.8
452,ES,Pamplona,2016,,13.533333333333331,2.3666666666666667,17.0,,1.6833333333333336
453,ES,Pamplona,2017,,9.943169398907104,21.62513661202186,14.666666666666666,,2.2830601092896177
454,ES,Pamplona,2018,,9.597814207650273,18.54207650273224,13.693989071038251,,2.0704918032786885
455,ES,Pamplona,2019,0.1,9.24794952681388,18.8198738170347,14.185303514376997,,1.8316455696202534
456,ES,Pamplona,2020,0.1,7.541666666666667,18.536616161616163,12.462121212121213,,2.1475578406169666
457,ES,Pamplona,2021,0.1,6.786632390745501,21.013178294573645,13.547557840616967,,2.1329896907216495
458,ES,Pamplona,2022,0.1,6.229152542372881,18.078082191780823,14.803389830508475,,2.005574912891986
459,ES,Pamplona,2023,0.1,5.1,15.1,12.0,,0.6
460,ES,Salamanca,2016,0.10000000000000002,5.8999999999999995,5.783333333333332,12.166666666666666,23.0,1.6833333333333333
461,ES,Salamanca,2017,0.1,4.226666666666667,15.051111111111112,13.577777777777778,25.0,2.066666666666667
462,ES,Salamanca,2018,,3.1533834586466165,30.04725274725275,15.171641791044776,,1.165891472868217
463,ES,Salamanca,2019,0.1,4.424797843665768,25.309192200557103,16.735849056603772,19.65,1.5716981132075472
464,ES,Salamanca,2020,,4.270959595959596,23.96969696969697,13.48989898989899,22.260759493670886,1.7618556701030927
465,ES,Salamanca,2021,0.1,4.9453125,25.090885416666666,12.541666666666666,28.739583333333332,1.96631299734748
466,ES,Salamanca,2022,0.1,3.7542372881355934,24.82,17.976271186440677,29.64406779661017,1.6142372881355933
467,ES,Salamanca,2023,,0.5,27.3,15.0,34.0,2.6
468,ES,Santa Cruz de Tenerife,2016,,7.75,24.416666666666668,57.833333333333336,73.5,1.8500000000000003
469,ES,Santa Cruz de Tenerife,2017,,6.222292993630573,25.836305732484078,21.681528662420384,35.17197452229299,2.580891719745223
470,ES,Santa Cruz de Tenerife,2018,,4.765142857142857,27.42685714285714,15.82183908045977,24.63372093023256,2.6485714285714286
471,ES,Santa Cruz de Tenerife,2019,0.1,5.160975609756098,25.514363143631435,21.56756756756757,33.19189189189189,3.366937669376694
472,ES,Santa Cruz de Tenerife,2020,0.1,4.467875647668394,24.265625,20.844559585492227,29.60313315926893,2.491472868217054
473,ES,Santa Cruz de Tenerife,2021,0.1,4.053421052631579,25.004188481675392,20.086614173228348,31.448818897637796,2.6144356955380577
474,ES,Santa Cruz de Tenerife,2022,0.1,3.9617747440273035,24.00578231292517,21.38095238095238,32.43877551020408,2.332081911262799
475,ES,Santa Cruz de Tenerife,2023,0.1,5.5,18.7,53.0,82.0,2.1
476,ES,Santander,2016,0.10000000000000002,12.366666666666667,6.166666666666667,33.0,,1.7666666666666666
477,ES,Santander,2017,0.1,9.302185792349727,17.611475409836068,23.202185792349727,,1.2226415094339622
478,ES,Santander,2018,0.1,6.986666666666666,26.329444444444444,19.622222222222224,,1.1134969325153374
479,ES,Santander,2019,0.1,6.7924528301886795,19.745013477088946,21.409703504043126,,1.4052924791086352
480,ES,Santander,2020,0.1,5.226010101010101,18.862373737373737,19.593434343434343,,1.3889880952380953
481,ES,Santander,2021,0.1,5.165889212827989,18.644606413994172,18.02915451895044,,1.0715254237288137
482,ES,Santander,2022,0.1,5.543050847457628,20.942033898305084,16.647457627118644,,0.9307086614173229
483,ES,Santander,2023,0.1,2.8,22.0,18.0,,0.6
484,ES,Sevilla,2016,3.1999999999999997,10.533333333333333,11.700000000000001,22.5,,3.0666666666666664
485,ES,Sevilla,2017,3.2,9.2,7.4,32.0,,2.1
486,ES,Sevilla,2018,3.479651162790698,7.084831460674157,25.714606741573032,18.01129943502825,,2.5657303370786515
487,ES,Sevilla,2019,3.5547425474254744,6.891644204851753,22.367924528301888,20.356756756756756,,2.237466307277628
488,ES,Sevilla,2020,3.5386363636363636,5.762626262626263,21.893939393939394,17.088383838383837,,2.08989898989899
489,ES,Sevilla,2021,1.3762273901808786,5.530490956072352,21.57383419689119,21.093023255813954,42.426160337552744,2.7731266149870804
490,ES,Sevilla,2022,0.1,6.139115646258504,25.875170068027213,26.047619047619047,42.833333333333336,2.043877551020408
491,ES,Sevilla,2023,,8.7,9.9,42.0,72.0,2.1
492,ES,Valencia,2016,0.10000000000000002,13.316666666666668,5.183333333333333,12.0,41.833333333333336,1.8500000000000003
493,ES,Valencia,2017,0.1,11.004972375690608,21.131491712707184,10.502762430939226,31.906077348066297,2.1564971751412427
494,ES,Valencia,2018,0.1,9.64010989010989,25.06923076923077,17.736263736263737,46.082417582417584,2.1532967032967036
495,ES,Valencia,2019,0.09999999999999999,7.982191780821918,22.154246575342466,17.320441988950275,49.35388739946381,2.143013698630137
496,ES,Valencia,2020,0.1,6.002452316076295,21.30299727520436,12.588555858310627,37.63446475195823,2.0904371584699453
497,ES,Valencia,2021,0.1,5.217553191489362,22.180585106382978,11.920212765957446,34.77127659574468,2.1066666666666665
498,ES,Valencia,2022,0.1,5.211301369863014,22.537328767123288,12.917808219178083,36.284246575342465,1.9767123287671235
499,ES,Valencia,2023,,6.0,9.4,17.0,53.0,2.1
500,ES,Valladolid,2018,0.1,7.151515151515151,,19.257575757575758,,
501,ES,Valladolid,2019,0.1,7.349019607843138,21.211675126903554,14.132352941176471,42.58910891089109,3.543783783783784
502,ES,Valladolid,2020,0.1,6.668766404199475,20.182142857142857,13.55,40.1972972972973,2.8125
503,ES,Valladolid,2021,0.1,10.349863760217984,20.068,15.125340599455042,37.04788732394366,3.15225988700565
504,ES,Valladolid,2022,0.10000000000000002,6.768941979522184,27.96896551724138,13.535836177474403,43.6551724137931,2.348
505,ES,Valladolid,2023,,1.9,,12.0,30.0,1.1
506,ES,Zaragoza,2019,1.8374269005847952,8.926900584795321,16.90175438596491,9.216374269005849,,2.057894736842105
507,ES,Zaragoza,2020,1.7824873096446698,8.27284263959391,18.15989847715736,9.850253807106599,,2.0459390862944162
508,ES,Zaragoza,2021,1.775578406169666,8.60616966580977,21.47840616966581,15.272493573264782,,1.9884318766066837
509,ES,Zaragoza,2022,1.6955631399317406,7.604436860068259,21.648805460750854,17.775862068965516,30.089285714285715,2.566551724137931
510,ES,Zaragoza,2023,1.8,6.2,6.5,18.0,36.0,2.8
511,FI,Helsinki,2016,,5.783333333333334,21.46666666666667,10.5,19.166666666666668,0.9333333333333335
512,FI,Helsinki,2017,,8.68901098901099,21.95054945054945,14.038461538461538,23.63736263736264,0.49725274725274726
513,FI,Helsinki,2018,,9.356250000000001,23.451136363636362,16.630681818181817,30.375,0.6505747126436782
514,FI,Helsinki,2019,,7.528342245989305,20.160160427807487,12.304812834224599,24.689839572192515,0.47295081967213115
515,FI,Helsinki,2020,,5.026262626262627,20.167424242424243,10.962121212121213,22.113636363636363,0.3467065868263473
516,FI,Helsinki,2021,,5.927763496143959,20.482776349614397,10.588688946015424,23.77120822622108,0.60633608815427
517,FI,Helsinki,2022,,5.716271186440678,19.715986394557824,10.416382252559726,21.301694915254238,0.42737642585551333
518,FI,Helsinki,2023,,4.2,21.0,6.0,14.0,0.3
519,FI,Oulu,2016,,8.883333333333333,25.883333333333336,6.666666666666667,25.666666666666668,
520,FI,Oulu,2017,,5.628571428571429,25.40934065934066,9.868131868131869,26.357142857142858,
521,FI,Oulu,2018,,7.579545454545454,26.67241379310345,9.511363636363637,25.176136363636363,0.6142857142857142
522,FI,Oulu,2019,,5.7799465240641705,19.94144385026738,8.628342245989305,20.155080213903744,
523,FI,Oulu,2020,,3.585858585858586,20.524747474747475,8.376262626262626,19.189393939393938,
524,FI,Oulu,2021,,4.35706940874036,20.009768637532133,8.717223650385604,20.62077922077922,
525,FI,Oulu,2022,,3.4538983050847456,19.158361774744026,8.8839590443686,,
526,FI,Oulu,2023,,1.0,27.3,5.0,,
527,FI,Tampere,2016,,5.083333333333333,,6.333333333333333,22.333333333333332,
528,FI,Tampere,2017,,6.788461538461538,,11.461538461538462,24.14835164835165,
529,FI,Tampere,2018,,6.414204545454546,37.07142857142857,13.857954545454545,23.71590909090909,
530,FI,Tampere,2019,,5.358823529411765,,9.197860962566844,18.78609625668449,
531,FI,Tampere,2020,,4.808333333333333,,8.787878787878787,17.967171717171716,
532,FI,Tampere,2021,,6.007989690721649,,9.417525773195877,19.88917525773196,
533,FI,Tampere,2022,,4.353220338983051,13.702068965517242,8.96245733788396,17.89830508474576,
534,FI,Tampere,2023,,4.2,9.7,4.0,11.0,
535,FI,Turku,2016,,5.766666666666667,,8.166666666666666,,
536,FI,Turku,2017,,5.70989010989011,29.185714285714287,9.82967032967033,,
537,FI,Turku,2018,,5.630681818181818,,12.920454545454545,9.0,0.4625
538,FI,Turku,2019,,3.599731903485255,,8.292225201072386,17.769436997319033,0.3356353591160221
539,FI,Turku,2020,,2.300765306122449,,8.60969387755102,17.303571428571427,0.28777429467084636
540,FI,Turku,2021,,3.0987146529562986,,8.593830334190232,17.994858611825194,0.5583333333333333
541,FI,Turku,2022,,2.8281355932203387,,9.156996587030717,17.63013698630137,
542,FI,Turku,2023,,3.3,,6.0,16.0,
543,FI,Vantaa,2016,,4.8500000000000005,,7.333333333333333,23.5,
544,FI,Vantaa,2017,,7.636813186813187,,10.978021978021978,23.835164835164836,
545,FI,Vantaa,2018,,9.04659090909091,27.682142857142857,15.352272727272727,28.829545454545453,0.5285714285714286
546,FI,Vantaa,2019,,7.835294117647059,20.472282608695654,11.967914438502675,25.997326203208555,0.21428571428571427
